"0903.1368","Vladimir Tkachev G.","Vladimir V. Sergienko, Vladimir G. Tkachev","Double-periodic maximal surfaces with singularities","An full version in English of ""Doubly periodic maximal surfaces with
  singularities"" (in Russian). Proceedings on Analysis and Geometry, 571-584,
  Izdat. Ross. Akad. Nauk Sib. Otd. Inst. Mat., Novosibirsk, 2000","Siberian Adv. Math., 12 (2002), no. 1, 77-91",,,"math.DG math.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We construct and study a family of double-periodic almost entire solutions of
the maximal surface equation. The solutions are parameterized by a submanifold
of $3\times 3$-matrices (the so-called generating matrices). We show that the
constructed solutions are either space-like or of mixed type with the
light-cone type isolated singularities.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 20:55:17 GMT""}]","2009-03-10"
"0903.1369","Frederic Schuller","F. Schuller, K.M. Menten, Y. Contreras, F. Wyrowski, P. Schilke, L.
  Bronfman, T. Henning, C.M. Walmsley, H. Beuther, S. Bontemps, R. Cesaroni, L.
  Deharveng, G. Garay, F. Herpin, B. Lefloch, H. Linz, D. Mardones, V. Minier,
  S. Molinari, F. Motte, L.-A. Nyman, V. Reveret, C. Risacher, D. Russeil, N.
  Schneider, L. Testi, T. Troost, T. Vasyunina, M. Wienen, A. Zavagno, A.
  Kovacs, E. Kreysa, G. Siringo, A. Weiss","ATLASGAL - The APEX Telescope Large Area Survey of the Galaxy at 870
  microns","Accepted for publication in A&A, 13 pages, 14 figures. Final version
  after language editing",,"10.1051/0004-6361/200811568",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  (Abridged) Studying continuum emission from interstellar dust is essential to
locating and characterizing the highest density regions in the interstellar
medium. In particular, the early stages of massive star formation remain poorly
understood. Our goal is to produce a large-scale, systematic database of
massive pre- and proto-stellar clumps in the Galaxy, to understand how and
under what conditions star formation takes place. A well characterized sample
of star-forming sites will deliver an evolutionary sequence and a mass function
of high-mass, star-forming clumps. This systematic survey at submm wavelengths
also represents a preparatory work for Herschel and ALMA. The APEX telescope is
ideally located to observe the inner Milky Way. The Large APEX Bolometer Camera
(LABOCA) is a 295-element bolometer array observing at 870 microns, with a beam
size of 19"". Taking advantage of its large field of view (11.4') and excellent
sensitivity, we started an unbiased survey of the Galactic Plane, with a noise
level of 50-70 mJy/beam: the APEX Telescope Large Area Survey of the Galaxy
(ATLASGAL). As a first step, we covered 95 sq. deg. These data reveal 6000
compact sources brighter than 0.25 Jy, as well as extended structures, many of
them filamentary. About two thirds of the compact sources have no bright
infrared counterpart, and some of them are likely to correspond to the
precursors of (high-mass) proto-stars or proto-clusters. Other compact sources
harbor hot cores, compact HII regions or young embedded clusters. Assuming a
typical distance of 5 kpc, most sources are clumps smaller than 1 pc with
masses from a few 10 to a few 100 M_sun. In this introductory paper, we show
preliminary results from these ongoing observations, and discuss the
perspectives of the survey.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 21:14:16 GMT""},{""version"":""v2"",""created"":""Wed, 13 May 2009 10:08:28 GMT""}]","2015-05-13"
"0903.1371","Jose Espinar","J.M. Espinar, M. Magdalena Rodr\'iguez, H. Rosenberg","The extrinsic curvature of entire minimal graphs in $\H^2\times\R$","5 figures",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We obtain an optimal estimate for the extrinsic curvature of an entire
minimal graph in $\H^2\times\R$, $\H^2$ the hyperbolic plane.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 22:00:52 GMT""},{""version"":""v2"",""created"":""Thu, 30 Jun 2011 11:03:04 GMT""}]","2011-07-01"
"0903.1372","Wai Lee","Wai Shing Lee, Edward Ott, Thomas M. Antonsen","Large coupled oscillator systems with heterogeneous interaction delays","4 pages, 4 figures; additional results reported in Fig.2, and
  increased comments in text",,,,"nlin.CD","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In order to discover generic effects of heterogeneous communication delays on
the dynamics of large systems of coupled oscillators, this paper studies a
modification of the Kuramoto model incorporating a distribution of interaction
delays. By focusing attention on the reduced dynamics on an invariant manifold
of the original system, we derive governing equations for the system which we
use to study stability of the incoherent states and the dynamical transitional
behavior from stable incoherent states to stable coherent states. We find that
spread in the distribution function of delays can greatly alter the system
dynamics.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 22:14:14 GMT""},{""version"":""v2"",""created"":""Wed, 6 May 2009 20:39:43 GMT""}]","2009-05-06"
"0903.1373","Elisha Peterson","Steven Morse and Elisha Peterson","Trace Diagrams, Matrix Minors, and Determinant Identities","This updated version includes significantly expanded proofs and a new
  generalization of the Jacobi determinant theorem","Involve Vol. 3 (2010), No. 1, 33-66","10.2140/involve.2010.3.33",,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Trace diagrams are structured graphs with edges labeled by matrices. Each
diagram has an interpretation as a particular multilinear function. We provide
a rigorous combinatorial definition of these diagrams using a notion of signed
graph coloring, and prove that they may be efficiently represented in terms of
matrix minors. Using this viewpoint, we provide new proofs of several standard
determinant formulas and a new generalization of the Jacobi determinant
theorem.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 22:35:13 GMT""},{""version"":""v2"",""created"":""Sat, 19 Dec 2009 18:11:40 GMT""}]","2010-11-30"
"0903.1374","Benedetto Intrigila","Benedetto Intrigila and Richard Statman","The Omega Rule is $\mathbf{\Pi_{1}^{1}}$-Complete in the
  $\lambda\beta$-Calculus",,"Logical Methods in Computer Science, Volume 5, Issue 2 (April 27,
  2009) lmcs:1147","10.2168/LMCS-5(2:6)2009",,"cs.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In a functional calculus, the so called \Omega-rule states that if two terms
P and Q applied to any closed term <i>N</i> return the same value (i.e. PN =
QN), then they are equal (i.e. P = Q holds). As it is well known, in the
\lambda\beta-calculus the \Omega-rule does not hold, even when the \eta-rule
(weak extensionality) is added to the calculus. A long-standing problem of H.
Barendregt (1975) concerns the determination of the logical power of the
\Omega-rule when added to the \lambda\beta-calculus. In this paper we solve the
problem, by showing that the resulting theory is \Pi\_{1}^{1}-complete.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 23:20:09 GMT""},{""version"":""v2"",""created"":""Mon, 27 Apr 2009 15:49:47 GMT""}]","2019-03-14"
"0903.1375","Wei Wang","W. Wang and A.J. Roberts","Slow manifold and averaging for slow-fast stochastic differential system","23 pages",,,,"math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider multiscale stochastic dynamical systems. In this article an
\emph{intermediate} reduced model is obtained for a slow-fast system with fast
mode driven by white noise. First, the reduced stochastic system on
exponentially attracting slow manifold reduced system is derived to errors of
$\mathcal{O}(\epsilon)$. Second, averaging derives an autonomous deterministic
system up to errors of $\mathcal{O}(\sqrt{\epsilon})$. Then an intermediate
reduced model, which is an autonomous deterministic system driven by white
noise up to errors of $\mathcal{O}(\epsilon)$, is derived using a martingale
approach to account for fluctuations about the averaged system. This
intermediate reduced model has a simpler form than the reduced model on the
stochastic slow manifold.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 23:43:40 GMT""}]","2009-03-10"
"0903.1376","Sundance Osland Bilson-Thompson","Sundance Bilson-Thompson, Jonathan Hackett, Louis H. Kauffman","Particle Topology, Braids, and Braided Belts","21 pages, 16 figures","J.Math.Phys.50:113505,2009","10.1063/1.3237148",,"math.AT gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recent work suggests that topological features of certain quantum gravity
theories can be interpreted as particles, matching the known fermions and
bosons of the first generation in the Standard Model. This is achieved by
identifying topological structures with elements of the framed Artin braid
group on three strands, and demonstrating a correspondence between the
invariants used to characterise these braids (a braid is a set of
non-intersecting curves, that connect one set of $N$ points with another set of
$N$ points), and quantities like electric charge, colour charge, and so on. In
this paper we show how to manipulate a modified form of framed braids to yield
an invariant standard form for sets of isomorphic braids, characterised by a
vector of real numbers. This will serve as a basis for more complete
discussions of quantum numbers in future work.
","[{""version"":""v1"",""created"":""Sat, 7 Mar 2009 23:31:28 GMT""}]","2010-01-15"
"0903.1377","Mariangela Lisanti","Mariangela Lisanti and Jay G. Wacker","Discovering the Higgs with Low Mass Muon Pairs","10 pages, 7 figures","Phys.Rev.D79:115006,2009","10.1103/PhysRevD.79.115006","SLAC-PUB-13534","hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Many models of electroweak symmetry breaking have an additional light
pseudoscalar. If the Higgs boson can decay to a new pseudoscalar, LEP searches
for the Higgs can be significantly altered and the Higgs can be as light as 86
GeV. Discovering the Higgs boson in these models is challenging when the
pseudoscalar is lighter than 10 GeV because it decays dominantly into tau
leptons. In this paper, we discuss discovering the Higgs in a subdominant decay
mode where one of the pseudoscalars decays to a pair of muons. This search
allows for potential discovery of a cascade-decaying Higgs boson with the
complete Tevatron data set or early data at the LHC.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 00:09:54 GMT""}]","2009-06-30"
"0903.1378","Mark Gross","Mark Gross","Mirror symmetry for P^2 and tropical geometry","79 pages, New version has significantly improved exposition of proofs
  and many typoes corrected",,,,"math.AG math.SG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper explores the relationship between mirror symmetry for P^2, at the
level of big quantum cohomology, and tropical geometry. The mirror of P^2 is
typically taken to be ((C^*)^2,W), where W is a Landau-Ginzburg potential of
the form x+y+1/xy. The complex moduli space of the mirror is the universal
unfolding of W, and oscillatory integrals produce a Frobenius manifold
structure on this universal unfolding. We show that W can be deformed by
counting Maslov index two tropical disks, and the natural paramaters appearing
in this deformation are then the flat coordinates on the moduli space.
Furthermore, the oscillatory integrals are shown to read off directly tropical
curve counts from the potential. Thus we show in fact that mirror symmetry for
P^2 is equivalent in a strong sense to tropical curve counting formulas,
including tropical formulas for gravitational descendent invariants.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 00:41:00 GMT""},{""version"":""v2"",""created"":""Fri, 16 Oct 2009 15:37:20 GMT""}]","2009-10-16"
"0903.1379","Nihar Jindal","Nihar Jindal and Angel Lozano","Optimum Pilot Overhead in Wireless Communication: A Unified Treatment of
  Continuous and Block-Fading Channels","Submitted to IEEE Trans. Wireless Communications",,"10.1109/EW.2010.5483526",,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The optimization of the pilot overhead in single-user wireless fading
channels is investigated, and the dependence of this overhead on various system
parameters of interest (e.g., fading rate, signal-to-noise ratio) is
quantified. The achievable pilot-based spectral efficiency is expanded with
respect to the fading rate about the no-fading point, which leads to an
accurate order expansion for the pilot overhead. This expansion identifies that
the pilot overhead, as well as the spectral efficiency penalty with respect to
a reference system with genie-aided CSI (channel state information) at the
receiver, depend on the square root of the normalized Doppler frequency.
Furthermore, it is shown that the widely-used block fading model is only a
special case of more accurate continuous fading models in terms of the
achievable pilot-based spectral efficiency, and that the overhead optimization
for multiantenna systems is effectively the same as for single-antenna systems
with the normalized Doppler frequency multiplied by the number of transmit
antennas.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 00:36:03 GMT""}]","2016-11-17"
"0903.1380","Florentin Smarandache","Florentin Smarandache","Seven Conjectures in Geometry and Number Theory","2 pages","In author's book Collected Papers, Vol. II, University of Chisinau
  Press, Chisinau, 1997",,,"math.GM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this short paper we propose four conjectures in synthetic geometry that
generalize Erdos-Mordell Theorem, and three conjectures in number theory that
generalize Fermat Numbers.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 00:59:20 GMT""}]","2009-03-10"
"0903.1381","Thomas Lam","Nantel Bergeron, Thomas Lam, Huilan Li","Combinatorial Hopf algebras and Towers of Algebras - Dimension,
  Quantization, and Functoriality","18 pages. Minor changes, references updated","Algebras and Representation Theory, Volume 15, Number 4 (2012),
  675-696","10.1007/s10468-010-9258-y",,"math.CO math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Bergeron and Li have introduced a set of axioms which guarantee that the
Grothendieck groups of a tower of algebras $\bigoplus_{n\ge0}A_n$ can be
endowed with the structure of graded dual Hopf algebras. Hivert and Nzeutzhap,
and independently Lam and Shimozono constructed dual graded graphs from
primitive elements in Hopf algebras. In this paper we apply the composition of
these constructions to towers of algebras. We show that if a tower
$\bigoplus_{n\ge0}A_n$ gives rise to graded dual Hopf algebras then we must
have $\dim(A_n)=r^nn!$ where $r = \dim(A_1)$. In the case $r=1$ we give a
conjectural classification. We then investigate a quantum version of the main
theorem. We conclude with some open problems and a categorification of the
construction. This paper is a full version of the summary arXiv: 0710.3744.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 01:21:20 GMT""},{""version"":""v2"",""created"":""Sat, 15 Oct 2011 23:50:04 GMT""}]","2012-07-06"
"0903.1382","Ivan Kostadinov Z","Ivan Z. Kostadinov, Bruce R. Patton","On a Second Critical Point in the First Order Metal - Insulator
  Transitions","4pages, 2 figures","Phys. Rev. Lett. 101, 226407 (2008)","10.1103/PhysRevLett.101.226407",,"cond-mat.supr-con cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For the first order Metal Insulator Transitions we show that together with
the d.c conductance zero there is a second critical point, where the dielectric
constant becomes zero and further turns negative. At this point the metallic
reflectivity sharply increases. The two points can be separated by a Phase
Separation State in a 3D disordered system, but may tend to merge in 2D. For
illustration we evaluate the dielectric function in a simple effective medium
approximation and show that at the second point it turns negative. We reproduce
the experimental data on a typical Mott insulator like MnO, demonstrating the
presence of the two points clearly. We discuss other experiments for studies of
the phase separation state and a similar phase separation in superconductors
with insulating inclusions.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 04:17:16 GMT""}]","2009-11-13"
"0903.1385","Zhong Fang","G. T. Wang, Y. M. Qian, G. Xu, X. Dai, Z. Fang","Gutzwiller density functional calculations of the electronic structure
  of FeAs-based superconductors: Evidence for a three-dimensional Fermi surface","4 pages, 4 figures, 1 table","PHys. Rev. Lett. 104, 047002 (2010)","10.1103/PhysRevLett.104.047002",,"cond-mat.supr-con cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The electronic structures of FeAs-compounds strongly depend on the
  Fe-As bonding, which can not be described successfully by the local density
approximation (LDA). Treating the multi-orbital fluctuations from $ab$-$initio$
by LDA+Gutzwiller method, we are now able to predict the correct Fe-As
bond-length, and find that Fe-As bonding-strength is 30% weaker, which will
explain the observed ""soft phonon"". The bands are narrowed by a factor of 2,
and the $d_{3z^2-r^2}$ orbital is pushed up to cross the Fermi level, forming
3-dimensional Fermi surfaces, which suppress the anisotropy and the ($\pi,\pi$)
nesting. The inter-orbital Hund's coupling $J$ rather than $U$ plays crucial
roles to obtain these results.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 04:08:09 GMT""},{""version"":""v2"",""created"":""Tue, 19 May 2009 09:20:50 GMT""}]","2010-01-26"
"0903.1386","Rajkumar Buyya","Christian Vecchiola, Michael Kirley, and Rajkumar Buyya","Multi-Objective Problem Solving With Offspring on Enterprise Clouds","8 pages","Proceedings of the 10th International Conference on
  High-Performance Computing in Asia-Pacific Region (HPC Asia 2009), March 2~5,
  2009, Kaohsiung, Taiwan",,,"cs.DC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we present a distributed implementation of a network based
multi-objective evolutionary algorithm, called EMO, by using Offspring. Network
based evolutionary algorithms have proven to be effective for multi-objective
problem solving. They feature a network of connections between individuals that
drives the evolution of the algorithm. Unfortunately, they require large
populations to be effective and a distributed implementation can leverage the
computation time. Most of the existing frameworks are limited to providing
solutions that are basic or specific to a given algorithm. Our Offspring
framework is a plug-in based software environment that allows rapid deployment
and execution of evolutionary algorithms on distributed computing environments
such as Enterprise Clouds. Its features and benefits are presented by
describing the distributed implementation of EMO.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 04:37:33 GMT""}]","2009-03-10"
"0903.1388","Rajkumar Buyya","Chao Jin, Jayavardhana Gubbi, Rajkumar Buyya, and Marimuthu
  Palaniswami","Jeeva: Enterprise Grid-enabled Web Portal for Protein Secondary
  Structure Prediction","7 pages","Proceedings of the 16th International Conference on Advanced
  Computing and Communication (ADCOM 2008, IEEE Press, New York, USA), Dec.
  14-17, 2008, Chennai, India","10.1109/ADCOM.2008.4760440",,"cs.DC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper presents a Grid portal for protein secondary structure prediction
developed by using services of Aneka, a .NET-based enterprise Grid technology.
The portal is used by research scientists to discover new prediction structures
in a parallel manner. An SVM (Support Vector Machine)-based prediction
algorithm is used with 64 sample protein sequences as a case study to
demonstrate the potential of enterprise Grids.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 04:50:53 GMT""}]","2016-11-17"
"0903.1389","Rajkumar Buyya","Saurabh Garg, Pramod Konugurthi, and Rajkumar Buyya","A Linear Programming Driven Genetic Algorithm for Meta-Scheduling on
  Utility Grids","9 pages","Proceedings of the 16th International Conference on Advanced
  Computing and Communication (ADCOM 2008, IEEE Press, New York, USA), Dec.
  14-17, 2008, Chennai, India",,,"cs.DC cs.NE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The user-level brokers in grids consider individual application QoS
requirements and minimize their cost without considering demands from other
users. This results in contention for resources and sub-optimal schedules.
Meta-scheduling in grids aims to address this scheduling problem, which is NP
hard due to its combinatorial nature. Thus, many heuristic-based solutions
using Genetic Algorithm (GA) have been proposed, apart from traditional
algorithms such as Greedy and FCFS.
  We propose a Linear Programming/Integer Programming model (LP/IP) for
scheduling these applications to multiple resources. We also propose a novel
algorithm LPGA (Linear programming driven Genetic Algorithm) which combines the
capabilities of LP and GA. The aim of this algorithm is to obtain the best
metaschedule for utility grids which minimize combined cost of all users in a
coordinated manner. Simulation results show that our proposed integrated
algorithm offers the best schedule having the minimum processing cost with
negligible time overhead.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 04:53:54 GMT""}]","2009-03-10"
"0903.1391","Nata\v{s}a Pavlovi\'c","Susan Friedlander, Nata\v{s}a Pavlovi\'c and Vlad Vicol","Nonlinear Instability for the Critically Dissipative Quasi-Geostrophic
  Equation","16 pages, corrected typos, a global bound that was obtained for the
  unforced equation by Kiselev-Nazarov-Volberg obtained for the forced equation
  and utilized in the paper;",,"10.1007/s00220-009-0851-z",,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove that linear instability implies non-linear instability in the energy
norm for the critically dissipative quasi-geostrophic equation.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 06:18:03 GMT""},{""version"":""v2"",""created"":""Thu, 23 Apr 2009 05:56:10 GMT""}]","2015-05-13"
"0903.1393","Nathan Ilten","Nathan Owen Ilten and Robert Vollmert","Deformations of Rational T-Varieties","22 pages, 9 figures; v2 minor changes to introduction; v3 some
  corrections, to appear in Journal of Algebraic Geometry","J. Algebraic Geometry 21 (2012) pp. 473-493","10.1090/S1056-3911-2011-00585-7",,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show how to construct certain homogeneous deformations for rational normal
varieties with codimension one torus action. This can then be used to construct
homogeneous deformations of any toric variety in arbitrary degree. For locally
trivial deformations coming from this construction, we calculate the image of
the Kodaira-Spencer map. We then show that for a smooth complete toric variety,
our homogeneous deformations span the space of first-order deformations.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 07:39:51 GMT""},{""version"":""v2"",""created"":""Thu, 2 Apr 2009 10:25:30 GMT""},{""version"":""v3"",""created"":""Thu, 17 Feb 2011 10:03:00 GMT""}]","2012-11-20"
"0903.1394","Andrew K. Waldron","A. R. Gover and A. Waldron","The so(d+2,2) Minimal Representation and Ambient Tractors: the Conformal
  Geometry of Momentum Space","21 pages, LaTeX",,,,"hep-th gr-qc math-ph math.DG math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Tractor Calculus is a powerful tool for analyzing Weyl invariance; although
fundamentally linked to the Cartan connection, it may also be arrived at
geometrically by viewing a conformal manifold as the space of null rays in a
Lorentzian ambient space. For dimension d conformally flat manifolds we show
that the (d+2)-dimensional Fefferman--Graham ambient space corresponds to the
momentum space of a massless scalar field. Hence on the one hand the null cone
parameterizes physical momentum excitations, while on the other hand, null rays
correspond to points in the underlying conformal manifold. This allows us to
identify a fundamental set of tractor operators with the generators of
conformal symmetries of a scalar field theory in a momentum representation.
Moreover, these constitute the minimal representation of the non-compact
conformal Lie symmetry algebra of the scalar field with Kostant--Kirillov
dimension d+1. Relaxing the conformally flat requirement, we find that while
the conformal Lie algebra of tractor operators is deformed by curvature
corrections, higher relations in the enveloping algebra corresponding to the
minimal representation persist. We also discuss potential applications of these
results to physics and conformal geometry.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 07:55:13 GMT""}]","2009-03-12"
"0903.1395","Wei Fan","Wei Fan","Predictions of highest Transition-temperature for electron-phonon
  superconductors","13 page, 5 eps figures","Physica C 469 (2009) 177-181","10.1016/j.physc.2009.01.009",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the Eliashberg strong coupling theory with vertex correction, we
calculate maps of transition temperatures (T$_{c}$) of electron-phonon
superconductors in full parameter space. The maximums of transition
temperatures for superconductors are predicted based on the maps and the
criterion of instability of superconductivity. The strong vertex correction and
high transition temperature are tightly correlated in superconductors. We
predict that the maximum of T$_{c}$ of new iron-based superconductors will be
close to 90(K).
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 08:09:25 GMT""}]","2009-11-13"
"0903.1396","Ko-Wei Lih","Bor-Liang Chen (Taichung Institute of Technology), Ko-Wei Lih
  (Academia Sinica), Jing-Ho Yan (Aletheia University)","Equitable coloring of interval graphs and products of graphs","11 pages, Festschrift in honor of Man Keung Siu",,,,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We confirm the equitable $\Delta$-coloring conjecture for interval graphs and
establish the monotonicity of equitable colorability for them. We further
obtain results on equitable colorability about square (or Cartesian) and cross
(or direct) products of graphs.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 08:54:25 GMT""}]","2009-03-10"
"0903.1397","Giovanni Federico Gronchi","G. Fusco, G. F. Gronchi, P. Negrini","Platonic Polyhedra, Topological Constraints and Periodic Solutions of
  the Classical $N$-Body Problem","65 pages, 19 figures",,,,"math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove the existence of a number of smooth periodic motions $u_*$ of the
classical Newtonian $N$-body problem which, up to a relabeling of the $N$
particles, are invariant under the rotation group ${\cal R}$ of one of the five
Platonic polyhedra. The number $N$ coincides with the order of ${\cal R}$ and
the particles have all the same mass. Our approach is variational and $u_*$ is
a minimizer of the Lagrangean action ${\cal A}$ on a suitable subset ${\cal K}$
of the $H^1$ $T$-periodic maps $u:{\bf R}\to {\bf R}^{3N}$. The set ${\cal K}$
is a cone and is determined by imposing to $u$ both topological and symmetry
constraints which are defined in terms of the rotation group ${\cal R}$. There
exist infinitely many such cones ${\cal K}$, all with the property that ${\cal
A}|_{\cal K}$ is coercive. For a certain number of them, using level estimates
and local deformations, we show that minimizers are free of collisions and
therefore classical solutions of the $N$-body problem with a rich
geometric-kinematic structure.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 08:58:52 GMT""}]","2009-03-10"
"0903.1398","Stefan Ivanov","Luis C. de Andres, Marisa Fernandez, Stefan Ivanov, Jose A.
  Santisteban, Luis Ugarte and Dimiter Vassilev","Explicit Quaternionic Contact Structures and Metrics with Special
  Holonomy","LaTeX2e, 31pages, explicit non quaternionic Kaehler structures with
  closed fundamental four form and new explicit Spin(7)-holonomy metric are
  presented in dimension eight",,,,"math.DG hep-th math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We construct explicit left invariant quaternionic contact structures on Lie
groups with zero and non-zero torsion, and with non-vanishing quaternionic
contact conformal curvature tensor, thus showing the existence of quaternionic
contact manifolds not locally quaternionic contact conformal to the
quaternionic sphere. We present a left invariant quaternionic contact structure
on a seven dimensional non-nilpotent Lie group, and show that this structure is
locally quaternionic contact conformal to the flat quaternionic contact
structure on the quaternionic Heisenberg group. On the product of a seven
dimensional Lie group, equipped with a quaternionic contact structure, with the
real line we determine explicit complete quaternionic Kaehhler metrics and
$Spin(7)$-holonomy metrics which seem to be new. We give explicit complete
non-compact eight dimensional almost quaternion hermitian manifolds with closed
fundamental four form which are not quaternionic K\""ahler.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 09:14:56 GMT""},{""version"":""v2"",""created"":""Sun, 26 Jul 2009 16:25:37 GMT""},{""version"":""v3"",""created"":""Wed, 30 Sep 2009 00:11:23 GMT""}]","2009-09-30"
"0903.1399","Theodoros Grammatikopoulos","Theodoros Grammatikopoulos","Dimensional Reduction of Supersymmetric Gauge Theories","Ph.D. Thesis (Supervisor: G. Zoupanos), final version published in
  the Hellenic Dissertations Database of the ""National Documentation Centre"",
  179 pages, 10 tables, 8 figures, uses ltxtable.sty, longtable.sty, xy.sty",,,,"hep-th hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Main objective of the present dissertation is the investigation for all the
possible low energy models which emerge in four dimensions by the dimensional
reduction of a gauge theory over multiple connected coset spaces. The higher
dimensional gauge theory is chosen to be the one that the Heterotic string
theory suggests: (i) it is defined in ten dimensions, (ii) it is based on the
E(8) x E(8) symmetry group and (iii) it is N=1 globally supersymmetric. The
search of all four-dimensional gauge theories resulting from the aforementioned
dimensional reduction, is restricted only to models which are potentially
interesting from a phenomenological point of view. This requirement constrain
these models to come from one of the known Grand Unified Theories (GUTs) in an
intermediate stage of the spontaneous symmetry breaking. Main result of my
study is that extensions of the Standard Model (SM) which are based on the
Pati-Salam group structure can be obtained in four dimensions. I furthermore
review some interesting noncommutative generalizations of the above ideas and
verify an important conclusion of a previous research work, namely that the
particle physics models resulting from this particular dimensional reduction
are renormalizable. Finally, assuming noncommutative characteristics for the
four-dimensional Minkowski space, M^{4}, I examine a particular approach of
noncommutative gravity. It turns out that the Ricci curvature tensor receives
non-trivial contributions due to the noncommutative structure of the algebra
describing the space, This conclusion suggests a possible fundamental
connection between the noncommutative geometry and the theory of gravity.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 11:13:05 GMT""}]","2009-03-15"
"0903.1400","Zhan-Yun Wang","Zhan-Yun Wang, Xiao-Ning Xie, Jun Feng, Yao-Xiong Wang, Yu Zeng and
  Kang-Jie Shi","Solution Transformations for GS String in AdS_5 x S^5 by Conserved
  Quantities","34 pages",,,,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For Light-cone gauge of Green-Schwarz superstring in AdS_5 x S^5 background,
we fix two bosonic variables x^{+}=\tau and y^{9}=\sigma, and then perform the
partial Legendre transformation of the remaining bosonic variables. We then
obtain a Lagrangian which is linear in velocity after eliminating the metric of
world sheet. For such a system, one can formulate its poisson bracket and
Hamiltonian. Since this system is free and without constraint, the hierarchy of
infinite nonlocal conserved quantities given by Bena, Polchinski and Roiban,
induce solution transformations due to Jacobi identity.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 09:22:40 GMT""}]","2009-03-10"
"0903.1401","Ren Guo","Ren Guo","Local rigidity of inversive distance circle packing","19 pages, 2 figures","Trans. Amer. Math. Soc. 363 (2011), 4757-4776",,,"math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A Euclidean (or hyperbolic) circle packing on a closed triangulated surface
with prescribed inversive distance is locally determined by its cone angles. We
prove this by applying a variational principle.
","[{""version"":""v1"",""created"":""Sun, 8 Mar 2009 10:15:20 GMT""},{""version"":""v2"",""created"":""Thu, 2 Apr 2009 23:43:14 GMT""}]","2011-05-18"
